cohort	window	year	category	label_ru	role	group	matches	universe_records	records_with_abstract	matches_per_1000
expanded_union	ytd	2021	cryo_em	Крио-ЭМ / электронная томография	overview	structure	250	130896	111394	1.909913
expanded_union	ytd	2021	wastewater	Надзор: сточные воды / среда	overview	population	212	130896	111394	1.619606
expanded_union	ytd	2021	organoids	Органоиды / органы-на-чипе	overview	models	180	130896	111394	1.375138
expanded_union	ytd	2021	cell_microscopy	Клеточная микроскопия	overview	structure	254	130896	111394	1.940472
expanded_union	ytd	2021	epigenomics	Эпигеномика / модификации РНК	overview	omics	292	130896	111394	2.230779
expanded_union	ytd	2021	long_reads	Длинные чтения / direct RNA	overview	omics	120	130896	111394	0.916758
expanded_union	ytd	2021	crystallography_nmr	Кристаллография / ЯМР	overview	structure	180	130896	111394	1.375138
expanded_union	ytd	2021	annotation_homology	Аннотация / методы гомологии	overview	computation	146	130896	111394	1.115389
expanded_union	ytd	2021	spatial_omics	Пространственные омики	overview	omics	6	130896	111394	0.045838
expanded_union	ytd	2021	compound_screening	Массовый скрининг соединений	overview	assays	145	130896	111394	1.107750
expanded_union	ytd	2021	immune_repertoire	Профилирование иммунного репертуара	overview	assays	74	130896	111394	0.565334
expanded_union	ytd	2021	deep_mutational	Deep mutational scanning	overview	computation	11	130896	111394	0.084036
expanded_union	ytd	2021	functional_screens	Функциональные геномные скрининги	overview	models	33	130896	111394	0.252109
expanded_union	ytd	2021	classic_ml	Классическое машинное обучение	ai_detail	ai	1335	130896	111394	10.198937
expanded_union	ytd	2021	deep_learning	Нейросети / глубокое обучение	ai_detail	ai	1068	130896	111394	8.159149
expanded_union	ytd	2021	sequence_lm	Языковые модели биопоследовательностей	ai_detail	ai	0	130896	111394	0.000000
expanded_union	ytd	2021	text_llm	Текстовые LLM / ассистенты — прокси	ai_detail	ai	2	130896	111394	0.015279
expanded_union	ytd	2021	ai_structure	AI-предсказание структур	ai_detail	ai	4	130896	111394	0.030559
expanded_union	ytd	2021	nlp	NLP / анализ научных текстов	ai_detail	ai	236	130896	111394	1.802958
expanded_union	ytd	2021	generative	Генеративные модели / diffusion / GAN	ai_detail	ai	32	130896	111394	0.244469
expanded_union	ytd	2022	pcr	ПЦР / dPCR / изотерм. тесты	overview	assays	6365	121150	108357	52.538176
expanded_union	ytd	2022	serology	Серология / иммуноанализ	overview	assays	4080	121150	108357	33.677260
expanded_union	ytd	2022	transcriptomics	Транскриптомика / RNA-seq	overview	omics	1838	121150	108357	15.171275
expanded_union	ytd	2022	ai_all	AI / машинное / глубокое обучение	overview	ai	3033	121150	108357	25.035080
